"Number of header lines:";"40";
"Experiment";"2017_batch2";
"System Independent Variable";
"Trial name";"Trial   626";
"Trial ID";"625";
"Arena name";"Water Maze";
"Arena ID";"0";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"West Platform";
"Detection settings";"7 steps - 22 LUX";
"Trial Control settings";"Probe - 100 s";
"Start time";"09/10/2017 11:23:52";
"Trial duration";"00:01:48";
"Recording after";"00:00:08";
"Recording duration";"00:01:40";
"Track";"Track filet0625a0000o0000_0001.trk";
"Tracking source";"Basler GenICam [Basler acA1300-60]";
"Video file";"D:\2017_batch2\Media Files\Trial   626.mpg";
"Video start time";"09/10/2017 11:23:52";
"Trial status";"Acquired";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"Generated";
"Sync status";"Not available";
"Reference duration";"00:01:48";
"Reference time";"09/10/2017 11:23:52";
"Sof file";"";
"Missed samples";"0.0 %";
"Subject not found";"27.7 %";
"SIR calculation result";"Tr::eIdrUndefined";
"User-defined Independent Variable";
"Animal ID";"1green";
"Release quadrant";"";
"trial";"probe2";
"Platform Position";"W";
"Day";"11";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"In zone";"In zone 2(Platform (E) / center-point)";"In zone 2(Platform (W) / center-point)";"In zone 3(South / center-point)";"In zone 3(West / center-point)";"In zone 3(North / center-point)";"In zone 3(East / center-point)";"Result 1";
"s";"s";"cm";"cm";"cm?";"cm?";"";"cm";"cm/s";"";"";"";"";"";"";"";"";
7.960;0.000;-20.7584;2.58629;36.2114;26.6129;0.461268;"-";"-";1;0;0;0;0;0;1;1;
8.000;0.040;-19.1202;2.05163;34.5021;22.905;0.510843;1.72328;43.0819;1;0;0;0;0;0;1;1;
8.040;0.080;-17.5137;1.44119;26.8496;21.3271;0.786688;1.71855;42.9638;1;0;0;0;0;0;1;1;
8.080;0.120;-15.9497;0.766977;26.087;13.2276;0.816211;1.70317;42.5793;1;0;0;0;0;0;1;1;
8.120;0.160;-14.4341;0.0407783;26.1921;12.9383;0.83291;1.6806;42.0149;1;0;0;0;0;0;1;1;
8.160;0.200;-12.9699;-0.728468;25.6136;12.7805;0.822205;1.65397;41.3492;1;0;0;0;0;0;1;1;
8.200;0.240;-11.5584;-1.53443;25.2717;12.8594;0.840469;1.62542;40.6356;1;0;0;0;0;0;1;1;
8.240;0.280;-10.1999;-2.37271;25.2454;12.2809;0.834714;1.59632;39.908;1;0;0;0;0;0;1;1;
8.280;0.320;-8.89431;-3.2403;25.3243;12.0705;0.832669;1.56753;39.1883;1;0;0;0;0;0;1;1;
8.320;0.360;-7.64144;-4.13515;25.7451;11.6234;0.831746;1.53962;38.4905;1;0;0;0;0;0;1;1;
8.360;0.400;-6.44099;-5.05589;25.1665;12.7805;0.807225;1.51289;37.8222;1;0;0;0;0;0;1;1;
8.400;0.440;-5.29803;-6.095;25.4295;13.4642;0.786569;1.54471;38.6178;1;0;0;0;0;0;1;1;
8.440;0.480;-4.23617;-7.16591;25.4295;12.9383;0.804695;1.50811;37.7026;1;0;0;0;0;0;1;1;
8.480;0.520;-3.21622;-8.2502;24.9299;11.1238;0.800179;1.48862;37.2155;1;0;0;0;0;0;1;1;
8.520;0.560;-2.24693;-9.33038;25.5873;11.0186;0.802636;1.45131;36.2829;1;0;0;0;0;0;1;1;
8.560;0.600;-1.32416;-10.3883;25.2717;11.0449;0.798564;1.40381;35.0952;1;0;0;0;0;0;1;1;
8.600;0.640;-0.436716;-11.3969;26.2447;11.0712;0.804083;1.34343;33.5857;1;0;0;0;0;0;1;1;
8.640;0.680;0.429025;-12.3452;26.3236;11.3342;0.77628;1.28404;32.101;1;0;0;0;0;1;0;1;
8.680;0.720;1.28228;-13.2141;26.271;12.8331;0.801487;1.21785;30.4461;1;0;0;0;0;1;0;1;
8.720;0.760;2.13967;-13.9759;25.6925;10.4663;0.791581;1.14691;28.6728;1;0;0;0;0;1;0;1;
8.760;0.800;3.00323;-14.6166;24.9562;10.8871;0.747974;1.0753;26.8824;1;0;0;0;0;1;0;1;
8.800;0.840;3.8834;-15.1217;24.1147;12.7279;0.742391;1.01477;25.3692;1;0;0;0;0;1;0;1;
8.840;0.880;4.78716;-15.4772;25.3243;11.413;0.756494;0.971186;24.2797;1;0;0;0;0;1;0;1;
8.880;0.920;5.71438;-15.6575;25.4295;9.99299;0.795685;0.944593;23.6148;1;0;0;0;0;1;0;1;
8.920;0.960;6.65606;-15.6673;25.1403;8.54663;0.829937;0.941729;23.5432;1;0;0;0;0;1;0;1;
8.960;1.000;7.60991;-15.5171;24.4828;10.8082;0.797947;0.965606;24.1402;1;0;0;0;0;1;0;1;
9.000;1.040;8.57628;-15.2128;26.3762;11.5182;0.803926;1.01313;25.3281;1;0;0;0;0;1;0;1;
9.040;1.080;9.54952;-14.7686;26.1396;10.5452;0.83261;1.06985;26.7462;1;0;0;0;0;1;0;1;
9.080;1.120;10.5316;-14.2099;25.1928;11.2027;0.825262;1.12988;28.2471;1;0;0;0;0;1;0;1;
9.120;1.160;11.5205;-13.5579;26.6129;9.09888;0.844167;1.18449;29.6122;1;0;0;0;0;1;0;1;
9.160;1.200;12.5305;-12.7753;27.507;10.8345;0.852171;1.27773;31.9433;1;0;0;0;0;1;0;1;
9.200;1.240;13.5563;-11.9068;27.9015;10.8082;0.840112;1.34406;33.6014;1;0;0;0;0;1;0;1;
9.240;1.280;14.6105;-10.9729;27.0337;12.9646;0.819567;1.40836;35.2089;1;0;0;0;0;1;0;1;
9.280;1.320;15.6948;-10.0351;28.5063;10.3611;0.840244;1.43358;35.8394;1;0;0;0;0;1;0;1;
9.320;1.360;16.8147;-9.08801;27.9278;11.939;0.84071;1.46669;36.6674;1;0;0;0;0;1;0;1;
9.360;1.400;17.9624;-8.1401;27.1651;12.5964;0.844113;1.48854;37.2136;1;0;0;0;1;0;0;1;
9.400;1.440;19.141;-7.1978;26.4551;11.4393;0.83621;1.50903;37.7258;1;0;0;0;1;0;0;1;
9.440;1.480;20.3443;-6.27707;26.271;11.8075;0.840807;1.51511;37.8777;1;0;0;0;1;0;0;1;
9.480;1.520;21.5577;-5.39755;26.2447;11.8601;0.827248;1.49867;37.4667;1;0;0;0;1;0;0;1;
9.520;1.560;22.7631;-4.56707;24.9825;13.6746;0.808956;1.4638;36.595;1;0;0;0;1;0;0;1;
9.560;1.600;23.9484;-3.80655;25.7714;9.8352;0.812511;1.4083;35.2076;1;0;0;0;1;0;0;1;
9.600;1.640;25.104;-3.10393;24.8773;12.5701;0.776403;1.3524;33.8101;1;0;0;0;1;0;0;1;
9.640;1.680;26.21;-2.44594;24.5091;10.6241;0.749365;1.2869;32.1726;1;0;0;0;1;0;0;1;
9.680;1.720;27.2592;-1.82515;21.3008;10.8345;0.631381;1.21913;30.4784;1;0;0;0;1;0;0;1;
9.720;1.760;28.2272;-1.24824;19.3285;8.44144;0.58017;1.1269;28.1725;1;0;0;0;1;0;0;1;
9.760;1.800;29.1082;-0.683571;18.8815;9.44074;0.619716;1.04643;26.1606;1;0;0;0;1;0;0;1;
9.800;1.840;29.8959;-0.139341;18.75;9.23036;0.626192;0.957365;23.9341;1;0;0;0;1;0;0;1;
9.840;1.880;30.5908;0.404772;21.2219;10.0982;0.732023;0.882616;22.0654;1;0;0;0;1;0;0;1;
9.880;1.920;31.1954;0.954446;22.6157;10.1245;0.760291;0.817087;20.4272;1;0;0;0;1;0;0;1;
9.920;1.960;31.7026;1.53758;22.9839;11.2027;0.83609;0.772892;19.3223;1;0;0;0;1;0;0;1;
9.960;2.000;32.1392;2.2022;22.6946;9.28296;0.841905;0.795179;19.8795;1;0;0;0;1;0;0;1;
10.000;2.040;32.5068;2.91711;23.4572;7.23177;0.834436;0.803899;20.0975;1;0;0;0;1;0;0;1;
