"Number of header lines:";"40";
"Experiment";"2017_batch2";
"System Independent Variable";
"Trial name";"Trial   627";
"Trial ID";"626";
"Arena name";"Water Maze";
"Arena ID";"0";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"West Platform";
"Detection settings";"7 steps - 22 LUX";
"Trial Control settings";"Probe - 100 s";
"Start time";"09/10/2017 11:26:10";
"Trial duration";"00:01:47";
"Recording after";"00:00:07";
"Recording duration";"00:01:40";
"Track";"Track filet0626a0000o0000_0001.trk";
"Tracking source";"Basler GenICam [Basler acA1300-60]";
"Video file";"D:\2017_batch2\Media Files\Trial   627.mpg";
"Video start time";"09/10/2017 11:26:10";
"Trial status";"Acquired";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"Generated";
"Sync status";"Not available";
"Reference duration";"00:01:47";
"Reference time";"09/10/2017 11:26:10";
"Sof file";"";
"Missed samples";"0.0 %";
"Subject not found";"4.0 %";
"SIR calculation result";"Tr::eIdrUndefined";
"User-defined Independent Variable";
"Animal ID";"1blue_2";
"Release quadrant";"";
"trial";"probe2";
"Platform Position";"W";
"Day";"11";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"In zone";"In zone 2(Platform (E) / center-point)";"In zone 2(Platform (W) / center-point)";"In zone 3(South / center-point)";"In zone 3(West / center-point)";"In zone 3(North / center-point)";"In zone 3(East / center-point)";"Result 1";
"s";"s";"cm";"cm";"cm?";"cm?";"";"cm";"cm/s";"";"";"";"";"";"";"";"";
7.360;0.000;-23.2088;-15.7072;23.1417;9.38815;0.848437;"-";"-";1;0;0;0;0;0;1;1;
7.400;0.040;-22.0521;-16.2179;23.615;9.8352;0.847223;1.26439;31.6099;1;0;0;0;0;0;1;1;
7.440;0.080;-20.8725;-16.7366;23.5098;10.9923;0.843476;1.28858;32.2145;1;0;0;0;0;0;1;1;
7.480;0.120;-19.6749;-17.261;25.114;10.703;0.834037;1.30736;32.684;1;0;0;0;0;0;1;1;
7.520;0.160;-18.4658;-17.7916;24.851;10.1508;0.829158;1.32043;33.0109;1;0;0;0;0;0;1;1;
7.560;0.200;-17.2505;-18.3297;24.141;10.6504;0.805285;1.32911;33.2277;1;0;0;0;0;0;1;1;
7.600;0.240;-16.033;-18.8767;24.325;9.75631;0.82447;1.33471;33.3677;1;0;0;0;0;0;1;1;
7.640;0.280;-14.8162;-19.4337;25.1928;10.8082;0.841061;1.33824;33.4561;1;0;0;0;0;0;1;1;
7.680;0.320;-13.6021;-20.0017;25.2191;11.1238;0.847579;1.34046;33.5114;1;0;0;0;0;0;1;1;
7.720;0.360;-12.3919;-20.5814;25.0877;9.96669;0.829061;1.34187;33.5467;1;0;0;0;0;0;1;1;
7.760;0.400;-11.1864;-21.1731;25.2454;11.4656;0.835042;1.34283;33.5709;1;0;0;0;0;0;1;1;
7.800;0.440;-9.93794;-21.7684;25.4558;10.2034;0.835747;1.38314;34.5786;1;0;0;0;0;0;1;1;
7.840;0.480;-8.7005;-22.3678;25.7451;10.703;0.845935;1.37498;34.3746;1;0;0;0;0;1;0;1;
7.880;0.520;-7.47602;-22.98;25.2717;10.256;0.834102;1.36899;34.2247;1;0;0;0;0;1;0;1;
7.920;0.560;-6.27348;-23.6044;25.4295;12.1494;0.825809;1.35497;33.8743;1;0;0;0;0;1;0;1;
7.960;0.600;-5.10225;-24.2501;25.7188;10.0719;0.804267;1.33742;33.4356;1;0;0;0;0;1;0;1;
8.000;0.640;-3.97058;-24.9261;25.4032;11.939;0.818349;1.31819;32.9548;1;0;0;0;0;1;0;1;
8.040;0.680;-2.89438;-25.638;25.4558;11.1501;0.82633;1.29034;32.2585;1;0;0;0;0;1;0;1;
8.080;0.720;-1.86849;-26.3858;25.7714;11.4656;0.814535;1.26955;31.7388;1;0;0;0;0;1;0;1;
8.120;0.760;-0.88971;-27.1734;25.6136;9.25666;0.800867;1.25629;31.4073;1;0;0;0;0;1;0;1;
8.160;0.800;0.0387567;-27.9978;24.7984;10.2823;0.820912;1.24162;31.0406;1;0;0;0;0;1;0;1;
8.200;0.840;0.930604;-28.8586;24.0884;9.28296;0.80862;1.23953;30.9882;1;0;0;0;0;1;0;1;
8.240;0.880;1.78495;-29.7375;25.114;10.2297;0.822044;1.22568;30.6421;1;0;0;0;0;1;0;1;
8.280;0.920;2.60936;-30.633;24.7984;8.94109;0.836584;1.21722;30.4304;1;0;0;0;0;1;0;1;
8.320;0.960;3.40344;-31.5346;25.4032;9.17777;0.84664;1.20144;30.0359;1;0;0;0;0;1;0;1;
8.360;1.000;4.1812;-32.437;25.4558;9.8878;0.823871;1.1913;29.7825;1;0;0;0;0;1;0;1;
8.400;1.040;4.93473;-33.3198;25.561;9.09888;0.804165;1.16072;29.0181;1;0;0;0;0;1;0;1;
8.440;1.080;5.67492;-34.1784;24.0358;9.04628;0.784161;1.13358;28.3394;1;0;0;0;0;1;0;1;
8.480;1.120;6.39872;-35.0033;23.0891;9.15147;0.763759;1.09744;27.4359;1;0;0;0;0;1;0;1;
8.520;1.160;7.10339;-35.7911;23.1942;8.15217;0.767706;1.05697;26.4243;1;0;0;0;0;1;0;1;
8.560;1.200;7.78162;-36.529;22.3264;8.44144;0.749898;1.00222;25.0555;1;0;0;0;0;1;0;1;
8.600;1.240;8.43156;-37.2279;21.4849;7.04769;0.73216;0.954442;23.8611;1;0;0;0;0;1;0;1;
8.640;1.280;9.04513;-37.8825;20.9853;7.28436;0.739023;0.897187;22.4297;1;0;0;0;0;1;0;1;
8.680;1.320;9.61824;-38.4998;20.7749;6.25877;0.728969;0.842282;21.0571;1;0;0;0;0;1;0;1;
8.720;1.360;10.1411;-39.0847;20.3804;6.81101;0.659059;0.78455;19.6137;1;0;0;0;0;1;0;1;
8.760;1.400;10.6097;-39.6462;20.3015;5.9169;0.590767;0.73134;18.2835;1;0;0;0;0;1;0;1;
8.800;1.440;11.0235;-40.1915;19.8282;6.78471;0.607555;0.684589;17.1147;1;0;0;0;0;1;0;1;
8.840;1.480;11.3851;-40.7246;20.8538;6.28506;0.64159;0.644122;16.103;1;0;0;0;0;1;0;1;
8.880;1.520;11.7079;-41.2503;20.7223;6.12728;0.680742;0.616919;15.423;1;0;0;0;0;1;0;1;
8.920;1.560;11.9992;-41.7766;19.9597;6.8636;0.672096;0.601474;15.0369;1;0;0;0;0;1;0;1;
8.960;1.600;12.2618;-42.3048;19.46;6.70582;0.657774;0.589916;14.7479;1;0;0;0;0;1;0;1;
9.000;1.640;12.5208;-42.8254;19.1708;6.12728;0.668098;0.581459;14.5365;1;0;0;0;0;1;0;1;
9.040;1.680;12.7883;-43.3274;18.7763;6.33766;0.607093;0.56887;14.2218;1;0;0;0;0;1;0;1;
9.080;1.720;13.0768;-43.8032;18.5659;7.36325;0.561454;0.556361;13.909;1;0;0;0;0;1;0;1;
