"Number of header lines:";"40";
"Experiment";"Bagni_Cyfip1_2017_batch2";
"System Independent Variable";
"Trial name";"Trial   317";
"Trial ID";"316";
"Arena name";"Water Maze";
"Arena ID";"0";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"West Platform";
"Detection settings";"7 steps - 22 LUX";
"Trial Control settings";"Probe - 100 s";
"Start time";"02/10/2017 11:39:58";
"Trial duration";"00:01:48";
"Recording after";"00:00:08";
"Recording duration";"00:01:40";
"Track";"Track filet0316a0000o0000_0001.trk";
"Tracking source";"Basler GenICam [Basler acA1300-60]";
"Video file";"D:\Bagni_Cyfip1_2017_batch2\Media Files\Trial   317.mpg";
"Video start time";"02/10/2017 11:39:58";
"Trial status";"Acquired";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"Generated";
"Sync status";"Not available";
"Reference duration";"00:01:48";
"Reference time";"02/10/2017 11:39:58";
"Sof file";"";
"Missed samples";"0.0 %";
"Subject not found";"6.6 %";
"SIR calculation result";"Tr::eIdrUndefined";
"User-defined Independent Variable";
"Animal ID";"3red";
"Release quadrant";"";
"trial";"probe1";
"Platform Position";"W";
"Day";"6";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"In zone";"In zone 2(Platform (E) / center-point)";"In zone 2(Platform (W) / center-point)";"In zone 3(South / center-point)";"In zone 3(West / center-point)";"In zone 3(North / center-point)";"In zone 3(East / center-point)";"Result 1";
"s";"s";"cm";"cm";"cm?";"cm?";"";"cm";"cm/s";"";"";"";"";"";"";"";"";
7.880;0.000;-29.6666;-1.91194;25.1928;11.939;0.791832;"-";"-";1;1;0;0;0;0;1;1;
7.920;0.040;-28.1946;-1.65282;30.3734;14.6476;0.799893;1.49461;37.3653;1;1;0;0;0;0;1;1;
7.960;0.080;-26.8436;-1.27903;36.1851;17.1196;0.535454;1.40178;35.0444;1;1;0;0;0;0;1;1;
8.000;0.120;-25.5926;-0.798067;39.7879;16.6988;0.406416;1.34022;33.5055;1;0;0;0;0;0;1;1;
8.040;0.160;-24.4258;-0.220728;35.8959;16.5147;0.193517;1.30183;32.5457;1;0;0;0;0;0;1;1;
8.080;0.200;-23.3325;0.443955;32.2931;20.0123;0.595636;1.27956;31.9889;1;0;0;0;0;0;1;1;
8.120;0.240;-22.3055;1.18935;32.5035;13.4642;0.701451;1.26894;31.7234;1;0;0;0;0;0;1;1;
8.160;0.280;-21.3405;2.01082;31.662;14.8843;0.769053;1.26731;31.6827;1;0;0;0;0;0;1;1;
8.200;0.320;-20.4345;2.90519;29.5582;15.3576;0.775582;1.27311;31.8278;1;0;0;0;0;0;1;1;
8.240;0.360;-19.5856;3.87039;32.2931;13.0961;0.836752;1.2854;32.1349;1;0;0;0;0;0;1;1;
8.280;0.400;-18.7926;4.90502;28.7956;19.5389;0.871745;1.30357;32.5892;1;0;0;0;0;0;1;1;
8.320;0.440;-18.1248;6.07807;27.4281;12.6753;0.839863;1.34979;33.7448;1;0;0;0;0;0;1;1;
8.360;0.480;-17.525;7.33205;27.4544;10.44;0.832575;1.39005;34.7512;1;0;0;0;0;0;1;1;
8.400;0.520;-16.9856;8.65028;26.2973;12.202;0.839928;1.42434;35.6084;1;0;0;0;0;0;1;1;
8.440;0.560;-16.4516;10.012;26.9285;10.7819;0.840789;1.46268;36.5669;1;0;0;0;0;0;1;1;
8.480;0.600;-15.929;11.3965;27.06;11.4919;0.827068;1.47986;36.9964;1;0;0;0;0;0;1;1;
8.520;0.640;-15.3777;12.8572;27.9541;11.9916;0.820466;1.56124;39.0311;1;0;0;0;0;0;1;1;
8.560;0.680;-14.8051;14.3605;27.0337;12.0179;0.816464;1.60862;40.2155;1;0;0;0;0;0;1;1;
8.600;0.720;-14.2152;15.7601;25.9555;12.7016;0.808058;1.51886;37.9715;1;0;0;0;0;0;1;1;
8.640;0.760;-13.591;17.1001;26.5077;11.5445;0.798454;1.47829;36.9573;1;0;0;1;0;0;0;1;
8.680;0.800;-12.9431;18.344;26.4288;12.4912;0.791371;1.40251;35.0627;1;0;0;1;0;0;0;1;
8.720;0.840;-12.2198;19.5702;25.0351;14.4372;0.781395;1.42365;35.5913;1;0;0;1;0;0;0;1;
8.760;0.880;-11.4089;20.7214;23.9569;12.7016;0.798609;1.40811;35.2026;1;0;0;1;0;0;0;1;
8.800;0.920;-10.5131;21.7778;24.5354;11.7286;0.80734;1.38507;34.6268;1;0;0;1;0;0;0;1;
8.840;0.960;-9.52235;22.7402;24.7195;12.4912;0.814584;1.38125;34.5312;1;0;0;1;0;0;0;1;
8.880;1.000;-8.44956;23.6013;23.8254;12.9383;0.804914;1.37563;34.3908;1;0;0;1;0;0;0;1;
8.920;1.040;-7.2909;24.3573;24.5617;10.5715;0.830018;1.38349;34.5873;1;0;0;1;0;0;0;1;
8.960;1.080;-6.07037;25.0117;25.3769;11.3342;0.832153;1.38489;34.6222;1;0;0;1;0;0;0;1;
9.000;1.120;-4.79295;25.5685;25.4295;11.2027;0.810707;1.39347;34.8369;1;0;0;1;0;0;0;1;
9.040;1.160;-3.46908;26.0411;25.8503;12.202;0.822677;1.4057;35.1425;1;0;0;1;0;0;0;1;
9.080;1.200;-2.09332;26.4239;26.1396;10.9134;0.805846;1.42804;35.7009;1;0;0;1;0;0;0;1;
9.120;1.240;-0.676678;26.7177;25.561;12.7279;0.783823;1.44677;36.1694;1;0;0;1;0;0;0;1;
9.160;1.280;0.744655;26.9321;25.9029;10.8608;0.792479;1.43741;35.9354;1;0;0;1;0;0;0;1;
9.200;1.320;2.17193;27.0581;25.6399;12.3072;0.816005;1.43282;35.8206;1;0;0;1;0;0;0;1;
9.240;1.360;3.58971;27.0929;25.9818;10.3349;0.807989;1.41821;35.4553;1;0;0;1;0;0;0;1;
9.280;1.400;4.98212;27.0294;25.3769;12.3335;0.792926;1.39386;34.8466;1;0;0;1;0;0;0;1;
9.320;1.440;6.36161;26.8648;25.8503;10.3611;0.783966;1.38926;34.7315;1;0;0;1;0;0;0;1;
9.360;1.480;7.70585;26.5962;26.1921;13.0172;0.76674;1.37083;34.2707;1;0;0;1;0;0;0;1;
9.400;1.520;9.01338;26.2187;25.6136;11.9916;0.78286;1.36093;34.0233;1;0;0;1;0;0;0;1;
9.440;1.560;10.2738;25.7318;25.0614;12.7542;0.788963;1.35118;33.7795;1;0;0;1;0;0;0;1;
9.480;1.600;11.4853;25.1464;25.3769;11.676;0.779036;1.34553;33.6383;1;0;0;1;0;0;0;1;
9.520;1.640;12.649;24.4677;26.9811;11.4393;0.797692;1.34715;33.6786;1;0;0;1;0;0;0;1;
9.560;1.680;13.7781;23.7119;25.7714;11.8864;0.800119;1.35874;33.9685;1;0;0;1;0;0;0;1;
9.600;1.720;14.87;22.8883;26.7444;10.5978;0.808329;1.36761;34.1904;1;0;0;1;0;0;0;1;
9.640;1.760;15.9338;22.0082;26.9811;11.9127;0.806298;1.38067;34.5167;1;0;0;1;0;0;0;1;
9.680;1.800;16.9715;21.0824;26.9811;11.1501;0.797197;1.39074;34.7684;1;0;0;1;0;0;0;1;
9.720;1.840;17.9974;20.1165;27.8489;11.3342;0.817837;1.40909;35.2273;1;0;0;1;0;0;0;1;
9.760;1.880;19.0023;19.1226;26.4288;12.3072;0.788114;1.41328;35.332;1;0;0;1;0;0;0;1;
9.800;1.920;19.9866;18.1115;27.1388;11.3342;0.805117;1.41113;35.2782;1;0;0;1;0;0;0;1;
9.840;1.960;20.9495;17.0904;26.4025;10.8871;0.785649;1.40353;35.0883;1;0;0;1;0;0;0;1;
9.880;2.000;21.8915;16.0402;26.7707;12.6227;0.785734;1.41073;35.2684;1;0;0;1;0;0;0;1;
9.920;2.040;22.7996;14.9668;26.087;11.676;0.77044;1.40603;35.1508;1;0;0;0;1;0;0;1;
9.960;2.080;23.6642;13.8671;26.0081;11.9127;0.777852;1.39883;34.9706;1;0;0;0;1;0;0;1;
10.000;2.120;24.4777;12.7385;26.2973;11.229;0.765145;1.39127;34.7817;1;0;0;0;1;0;0;1;
10.040;2.160;25.2383;11.5717;26.2447;12.202;0.783957;1.39279;34.8197;1;0;0;0;1;0;0;1;
10.080;2.200;25.9375;10.3598;26.0081;11.4919;0.803965;1.39917;34.9794;1;0;0;0;1;0;0;1;
10.120;2.240;26.5581;9.10415;24.8247;11.9653;0.817063;1.40062;35.0154;1;0;0;0;1;0;0;1;
10.160;2.280;27.0911;7.81222;25.9029;10.3874;0.826371;1.39755;34.9388;1;0;0;0;1;0;0;1;
10.200;2.320;27.5306;6.4797;25.5084;12.1757;0.816914;1.40314;35.0786;1;0;0;0;1;0;0;1;
10.240;2.360;27.8755;5.12023;25.9555;12.0705;0.816449;1.40254;35.0634;1;0;0;0;1;0;0;1;
10.280;2.400;28.117;3.73487;25.3243;11.0449;0.782674;1.40625;35.1563;1;0;0;0;1;0;0;1;
10.320;2.440;28.2652;2.34869;24.9562;12.0442;0.795104;1.39408;34.8521;1;0;0;0;1;0;0;1;
10.360;2.480;28.3087;0.969026;24.6143;12.2809;0.782089;1.38035;34.5087;1;0;0;0;1;0;0;1;
10.400;2.520;28.2521;-0.394839;24.0358;12.7805;0.819954;1.36504;34.1259;1;0;0;0;1;0;0;1;
10.440;2.560;28.0873;-1.72898;24.3776;11.229;0.788781;1.34428;33.6069;1;0;0;0;1;0;0;1;
10.480;2.600;27.8158;-3.01925;24.8247;11.229;0.776955;1.31853;32.9633;1;0;0;0;1;0;0;1;
10.520;2.640;27.4367;-4.25048;25.7977;11.4919;0.784765;1.28828;32.2071;1;0;0;0;1;0;0;1;
10.560;2.680;26.9442;-5.41642;25.7188;12.4912;0.781892;1.26566;31.6416;1;0;0;0;1;0;0;1;
10.600;2.720;26.3409;-6.50299;26.8759;11.5182;0.754583;1.24283;31.0708;1;0;0;0;1;0;0;1;
10.640;2.760;25.6279;-7.51662;26.4288;11.8075;0.753183;1.23932;30.9829;1;0;0;0;1;0;0;1;
10.680;2.800;24.8205;-8.45647;26.9811;10.44;0.772079;1.23901;30.9754;1;0;0;0;1;0;0;1;
10.720;2.840;23.9292;-9.31105;27.0337;12.8857;0.753776;1.23482;30.8704;1;0;0;0;1;0;0;1;
10.760;2.880;22.9675;-10.0741;27.3229;10.3349;0.774201;1.22762;30.6906;1;0;0;0;1;0;0;1;
10.800;2.920;21.9559;-10.741;26.2447;11.1764;0.753044;1.2116;30.29;1;0;0;0;1;0;0;1;
10.840;2.960;20.91;-11.3121;27.7174;10.0982;0.78429;1.19173;29.7933;1;0;0;0;1;0;0;1;
10.880;3.000;19.8477;-11.7794;26.8759;11.7812;0.742528;1.16051;29.0128;1;0;0;0;0;1;0;1;
10.920;3.040;18.7804;-12.1422;27.8752;11.5182;0.737353;1.12723;28.1807;1;0;0;0;0;1;0;1;
10.960;3.080;17.7199;-12.3934;27.5596;11.4656;0.674322;1.08988;27.2469;1;0;0;0;0;1;0;1;
11.000;3.120;16.6757;-12.5381;25.0351;13.0435;0.632748;1.05423;26.3557;1;0;0;0;0;1;0;1;
11.040;3.160;15.661;-12.5781;24.7984;10.703;0.666496;1.01542;25.3855;1;0;0;0;0;1;0;1;
11.080;3.200;14.6808;-12.5084;24.3513;11.3867;0.73623;0.982718;24.568;1;0;0;0;0;1;0;1;
11.120;3.240;13.7507;-12.3391;25.2717;10.0719;0.754688;0.94538;23.6345;1;0;0;0;0;1;0;1;
11.160;3.280;12.877;-12.0659;25.6662;9.17777;0.769199;0.915413;22.8853;1;0;0;0;0;1;0;1;
